participant_id,puzzle_id,window_start,expert_state,expert_action,expert_rule,attention_label,attention_confidence,action_label,action_confidence,performance_label,performance_confidence,population_label,population_confidence,disagreement_type,dominant_tension,disagreement_intensity,suggested_support,support_category,support_rationale,io_category,expert_category
14,Transition,655.0007371,EXPLORE,NONE,RULE_3_NO_ENTRY,locked,0.665,inactive,0.95,stalled,0.7,cognitively_stuck,0.665,constructive,passive_and_stuck,0.175,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Transition,660.008094,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.673,inactive,0.947,stalled,0.7,cognitively_stuck,0.517,contradictory,focused_but_idle,0.81,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Transition,665.0029269,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.84,hesitant,0.7,progressing,0.767,cognitively_stuck,0.506,constructive,focused_progress,0.197,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Transition,670.0030623,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.665,hesitant,0.85,progressing,0.633,cognitively_stuck,0.583,constructive,focused_progress,0.351,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Transition,675.0068624,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.777,hesitant,0.637,progressing,0.633,cognitively_stuck,0.609,constructive,focused_progress,0.295,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
14,Transition,680.0016603,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.95,hesitant,0.85,progressing,0.767,cognitively_stuck,0.668,constructive,focused_progress,0.141,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Transition,685.0047852,EXPLORE,NONE,RULE_3_NO_ENTRY,locked,0.665,inactive,0.95,stalled,0.7,cognitively_stuck,0.669,constructive,passive_and_stuck,0.175,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Transition,690.0041192,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.59,hesitant,0.85,progressing,0.767,cognitively_stuck,0.457,constructive,focused_progress,0.322,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Transition,695.0047651,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.722,inactive,0.95,stalled,0.7,cognitively_stuck,0.522,contradictory,focused_but_idle,0.836,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Spoke Puzzle: Pasta in Sauce,700.0048043,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.542,inactive,0.95,stalled,0.7,cognitively_stuck,0.435,contradictory,focused_but_idle,0.746,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Spoke Puzzle: Pasta in Sauce,705.0090341,SOLVING,NONE,RULE_8_EXPLORE_EXIT,focused,0.728,active,0.604,progressing,0.9,disoriented,0.26,constructive,focused_progress,0.186,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Pasta in Sauce,710.0049628,SOLVING,NONE,RULE_10_DEFAULT,focused,0.616,inactive,0.658,stalled,0.7,cognitively_stuck,0.344,contradictory,focused_but_idle,0.637,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Spoke Puzzle: Pasta in Sauce,715.0084501,SOLVING,NONE,RULE_10_DEFAULT,focused,0.608,inactive,0.68,stalled,0.7,disoriented,0.299,contradictory,focused_but_idle,0.644,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Spoke Puzzle: Pasta in Sauce,720.0056499,SOLVING,NONE,RULE_10_DEFAULT,focused,0.381,inactive,0.679,stalled,0.7,disoriented,0.328,contradictory,focused_but_idle,0.53,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Transition,725.0033596,SOLVING,NONE,RULE_10_DEFAULT,searching,0.181,inactive,0.669,stalled,0.7,disoriented,0.326,contradictory,scanning_but_passive,0.425,gentle_probe,probe,"Attention says searching, Action says inactive — persistent. Probe to distinguish exploration from disorientation.",probe,watch
14,Transition,730.0011963,SOLVING,NONE,RULE_10_DEFAULT,searching,0.217,active,0.412,progressing,0.9,disoriented,0.321,contradictory,scattered_but_progressing,0.558,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Transition,735.0023096,EXPLORE,PROMPT,RULE_3_NO_ENTRY,searching,0.486,active,0.62,progressing,0.9,disoriented,0.28,contradictory,scattered_but_progressing,0.693,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
14,Transition,740.0109057,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.671,active,0.564,progressing,0.9,exploring,0.288,contradictory,scattered_but_progressing,0.786,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Transition,745.0016819,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.395,hesitant,0.65,progressing,0.767,disoriented,0.338,constructive,focused_progress,0.419,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Transition,750.0085389,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.158,active,0.407,progressing,0.9,disoriented,0.33,constructive,focused_progress,0.471,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Transition,755.0016422,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.683,hesitant,0.85,progressing,0.767,exploring,0.292,contradictory,scattered_but_progressing,0.725,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Transition,760.008973,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.577,hesitant,0.85,progressing,0.767,cognitively_stuck,0.425,constructive,focused_progress,0.328,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Transition,765.0064255,EXPLORE,PROMPT,RULE_3_NO_ENTRY,searching,0.89,hesitant,0.488,progressing,0.9,exploring,0.442,contradictory,scattered_but_progressing,0.895,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
14,Transition,770.0024386,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.791,hesitant,0.488,progressing,0.9,exploring,0.356,contradictory,scattered_but_progressing,0.846,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Transition,775.0075365,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.947,hesitant,0.488,progressing,0.9,cognitively_stuck,0.27,constructive,focused_progress,0.077,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Transition,780.0088162,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.869,hesitant,0.488,progressing,0.9,cognitively_stuck,0.505,constructive,focused_progress,0.115,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Transition,785.004483,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.702,hesitant,0.488,progressing,0.9,exploring,0.349,contradictory,pop_says_exploring_but_focused,0.525,wait,watch,No clear pattern but player is progressing.,watch,watch
14,Transition,790.0082794,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.517,hesitant,0.7,progressing,0.767,transitioning,0.436,contradictory,scattered_but_progressing,0.642,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Transition,795.0171699,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.736,active,0.95,progressing,0.9,transitioning,0.749,constructive,engaged_and_active,0.157,wait,watch,Agents agree: productive engagement (engaged_and_active),watch,intervene
14,Transition,800.0048626,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.95,active,0.933,progressing,0.9,transitioning,0.841,constructive,engaged_and_active,0.058,wait,watch,Agents agree: productive engagement (engaged_and_active),watch,watch
14,Transition,805.0055058,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.743,inactive,0.62,stalled,0.7,transitioning,0.792,contradictory,focused_but_idle,0.681,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Spoke Puzzle: Amount of Protein,810.0057955,SOLVING,NONE,RULE_8_EXPLORE_EXIT,searching,0.154,active,0.938,progressing,0.9,transitioning,0.547,contradictory,scattered_but_progressing,0.527,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,815.0119607,SOLVING,NONE,RULE_10_DEFAULT,searching,0.507,hesitant,0.65,progressing,0.767,cognitively_stuck,0.262,contradictory,scattered_but_progressing,0.637,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,820.0038062,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.712,stalled,0.7,cognitively_stuck,0.592,constructive,passive_and_stuck,0.294,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Spoke Puzzle: Amount of Protein,825.0004787,SOLVING,NONE,RULE_10_DEFAULT,focused,0.442,active,0.559,progressing,0.9,cognitively_stuck,0.426,contradictory,pop_says_stuck_but_active,0.493,wait,watch,No clear pattern but player is progressing.,watch,watch
14,Spoke Puzzle: Amount of Protein,830.0104906,SOLVING,NONE,RULE_10_DEFAULT,searching,0.839,inactive,0.648,stalled,0.7,exploring,0.348,contradictory,scanning_but_passive,0.744,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
14,Spoke Puzzle: Amount of Protein,835.0008012,SOLVING,NONE,RULE_10_DEFAULT,focused,0.337,inactive,0.741,stalled,0.7,disoriented,0.331,contradictory,focused_but_idle,0.539,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Spoke Puzzle: Amount of Protein,840.0228242,SOLVING,NONE,RULE_10_DEFAULT,focused,0.5,inactive,0.763,stalled,0.525,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.762,monitor,watch,No clear signal from agent negotiation.,watch,watch
14,Spoke Puzzle: Amount of Protein,845.0023684,SOLVING,NONE,RULE_10_DEFAULT,focused,0.398,hesitant,0.65,progressing,0.767,actively_solving,0.326,constructive,focused_progress,0.417,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,850.0262911,SOLVING,NONE,RULE_10_DEFAULT,locked,0.656,inactive,0.696,stalled,0.7,cognitively_stuck,0.613,constructive,passive_and_stuck,0.302,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Spoke Puzzle: Amount of Protein,855.0093162,SOLVING,NONE,RULE_10_DEFAULT,focused,0.697,hesitant,0.65,progressing,0.767,disoriented,0.277,constructive,focused_progress,0.268,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,860.0087875,SOLVING,NONE,RULE_10_DEFAULT,focused,0.367,hesitant,0.65,progressing,0.767,cognitively_stuck,0.413,constructive,focused_progress,0.433,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,865.0026664,SOLVING,NONE,RULE_10_DEFAULT,searching,0.395,hesitant,0.65,progressing,0.767,cognitively_stuck,0.409,contradictory,scattered_but_progressing,0.581,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,870.005064,SOLVING,NONE,RULE_10_DEFAULT,focused,0.578,inactive,0.546,stalled,0.7,cognitively_stuck,0.343,contradictory,focused_but_idle,0.562,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Spoke Puzzle: Amount of Protein,875.0046095,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,searching,0.3,inactive,0.56,stalled,0.7,disoriented,0.311,contradictory,scanning_but_passive,0.43,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
14,Spoke Puzzle: Amount of Protein,880.0069107,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.383,active,0.62,progressing,0.9,disoriented,0.304,contradictory,scattered_but_progressing,0.641,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,885.0098727,SOLVING,NONE,RULE_10_DEFAULT,focused,0.573,inactive,0.677,stalled,0.7,cognitively_stuck,0.356,contradictory,focused_but_idle,0.625,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Spoke Puzzle: Amount of Protein,890.0044317,SOLVING,NONE,RULE_10_DEFAULT,focused,0.627,inactive,0.685,stalled,0.7,cognitively_stuck,0.464,contradictory,focused_but_idle,0.656,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Spoke Puzzle: Amount of Protein,895.008618,SOLVING,NONE,RULE_10_DEFAULT,searching,0.334,active,0.553,progressing,0.9,disoriented,0.281,contradictory,scattered_but_progressing,0.617,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,900.0069411,SOLVING,NONE,RULE_10_DEFAULT,searching,0.766,hesitant,0.65,progressing,0.767,cognitively_stuck,0.346,contradictory,scattered_but_progressing,0.766,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,905.005821,SOLVING,NONE,RULE_10_DEFAULT,focused,0.519,hesitant,0.488,progressing,0.9,disoriented,0.283,constructive,focused_progress,0.29,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,910.0021949,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,focused,0.609,inactive,0.75,stalled,0.7,disoriented,0.276,contradictory,focused_but_idle,0.679,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,intervene
14,Spoke Puzzle: Amount of Protein,915.0072647,SOLVING,NONE,RULE_6_STUCK_EXIT,focused,0.589,inactive,0.761,stalled,0.7,cognitively_stuck,0.454,contradictory,focused_but_idle,0.675,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Spoke Puzzle: Amount of Protein,920.0047827,STUCK,NONE,RULE_4_STUCK,searching,0.842,hesitant,0.488,progressing,0.9,exploring,0.375,contradictory,scattered_but_progressing,0.871,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
14,Spoke Puzzle: Amount of Protein,925.0014723,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.24,hesitant,0.65,progressing,0.9,disoriented,0.329,contradictory,scattered_but_progressing,0.57,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,930.0061002,STUCK,NONE,RULE_4_STUCK,searching,0.576,active,0.838,progressing,0.9,actively_solving,0.366,contradictory,scattered_but_progressing,0.738,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
14,Spoke Puzzle: Amount of Protein,935.0013216,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.82,hesitant,0.85,progressing,0.633,exploring,0.367,contradictory,scattered_but_progressing,0.726,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,940.0094732,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,searching,0.938,active,0.497,progressing,0.9,exploring,0.548,contradictory,scattered_but_progressing,0.919,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
14,Spoke Puzzle: Amount of Protein,945.0063911,SOLVING,NONE,RULE_6_STUCK_EXIT,focused,0.654,hesitant,0.488,progressing,0.9,cognitively_stuck,0.418,constructive,focused_progress,0.223,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,950.0209943,STUCK,NONE,RULE_4_STUCK,focused,0.592,hesitant,0.488,progressing,0.9,exploring,0.261,contradictory,pop_says_exploring_but_focused,0.426,wait,watch,No clear pattern but player is progressing.,watch,intervene
14,Spoke Puzzle: Amount of Protein,955.0082301,SOLVING,NONE,RULE_6_STUCK_EXIT,locked,0.665,inactive,0.91,stalled,0.7,cognitively_stuck,0.602,constructive,passive_and_stuck,0.195,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Spoke Puzzle: Amount of Protein,960.0090586,STUCK,NONE,RULE_4_STUCK,searching,0.657,hesitant,0.65,progressing,0.9,exploring,0.299,contradictory,scattered_but_progressing,0.778,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
14,Spoke Puzzle: Amount of Protein,965.0001289,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.95,hesitant,0.85,progressing,0.767,exploring,0.698,contradictory,scattered_but_progressing,0.859,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,970.0067303,STUCK,NONE,RULE_4_STUCK,searching,0.95,hesitant,0.85,progressing,0.767,exploring,0.643,contradictory,scattered_but_progressing,0.859,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
14,Spoke Puzzle: Amount of Protein,975.0048433,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.941,hesitant,0.65,progressing,0.9,exploring,0.433,contradictory,scattered_but_progressing,0.92,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,980.0083306,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,focused,0.176,hesitant,0.488,progressing,0.9,disoriented,0.335,constructive,focused_progress,0.462,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
14,Spoke Puzzle: Amount of Protein,985.0057176,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.685,hesitant,0.488,progressing,0.9,exploring,0.321,contradictory,scattered_but_progressing,0.792,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,990.0012163,STUCK,NONE,RULE_4_STUCK,focused,0.418,hesitant,0.488,progressing,0.9,disoriented,0.325,constructive,focused_progress,0.341,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
14,Spoke Puzzle: Amount of Protein,995.0103147,SOLVING,NONE,RULE_6_STUCK_EXIT,focused,0.357,hesitant,0.488,progressing,0.9,disoriented,0.307,constructive,focused_progress,0.371,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,1000.0060326,STUCK,NONE,RULE_4_STUCK,searching,0.894,hesitant,0.488,progressing,0.9,exploring,0.42,contradictory,scattered_but_progressing,0.897,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
14,Spoke Puzzle: Amount of Protein,1005.0008426,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.367,hesitant,0.85,progressing,0.767,disoriented,0.34,contradictory,scattered_but_progressing,0.567,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,1010.0028007,STUCK,NONE,RULE_4_STUCK,searching,0.215,active,0.524,progressing,0.9,actively_solving,0.302,contradictory,scattered_but_progressing,0.557,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
14,Spoke Puzzle: Amount of Protein,1015.0113008,SOLVING,NONE,RULE_6_STUCK_EXIT,focused,0.197,active,0.52,progressing,0.9,disoriented,0.258,constructive,focused_progress,0.452,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,1020.0031638,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,focused,0.387,active,0.495,progressing,0.9,exploring,0.252,contradictory,pop_says_exploring_but_focused,0.32,wait,watch,No clear pattern but player is progressing.,watch,intervene
14,Spoke Puzzle: Amount of Protein,1025.0042125,SOLVING,NONE,RULE_6_STUCK_EXIT,locked,0.662,inactive,0.95,stalled,0.7,cognitively_stuck,0.636,constructive,passive_and_stuck,0.175,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Spoke Puzzle: Amount of Protein,1030.0009494,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.95,stalled,0.7,cognitively_stuck,0.629,constructive,passive_and_stuck,0.175,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Spoke Puzzle: Amount of Protein,1035.0011046,SOLVING,NONE,RULE_10_DEFAULT,focused,0.74,inactive,0.95,stalled,0.7,cognitively_stuck,0.512,contradictory,focused_but_idle,0.845,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
14,Spoke Puzzle: Amount of Protein,1040.0074648,STUCK,NONE,RULE_4_STUCK,focused,0.182,active,0.883,progressing,0.9,transitioning,0.447,constructive,focused_progress,0.459,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
14,Spoke Puzzle: Amount of Protein,1045.0095859,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.317,active,0.95,progressing,0.9,transitioning,0.65,contradictory,scattered_but_progressing,0.609,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
14,Spoke Puzzle: Amount of Protein,1050.0013374,STUCK,NONE,RULE_4_STUCK,focused,0.726,inactive,0.7,stalled,0.7,transitioning,0.72,contradictory,focused_but_idle,0.713,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,intervene
14,Spoke Puzzle: Amount of Protein,1055.0076083,SOLVING,NONE,RULE_6_STUCK_EXIT,locked,0.585,inactive,0.7,stalled,0.7,transitioning,0.819,constructive,passive_and_stuck,0.3,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Spoke Puzzle: Amount of Protein,1060.0116327,SOLVING,NONE,RULE_10_DEFAULT,focused,0.765,hesitant,0.7,progressing,0.633,transitioning,0.561,constructive,focused_progress,0.301,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,1065.0085665,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,focused,0.543,hesitant,0.488,progressing,0.9,exploring,0.333,contradictory,pop_says_exploring_but_focused,0.438,wait,watch,No clear pattern but player is progressing.,watch,intervene
14,Spoke Puzzle: Amount of Protein,1070.0069772,SOLVING,NONE,RULE_6_STUCK_EXIT,focused,0.532,hesitant,0.85,progressing,0.767,cognitively_stuck,0.268,constructive,focused_progress,0.351,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,1075.004501,STUCK,NONE,RULE_4_STUCK,focused,0.603,hesitant,0.488,progressing,0.9,cognitively_stuck,0.295,constructive,focused_progress,0.248,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
14,Spoke Puzzle: Amount of Protein,1080.0064193,SOLVING,NONE,RULE_6_STUCK_EXIT,focused,0.762,hesitant,0.488,progressing,0.9,cognitively_stuck,0.501,constructive,focused_progress,0.169,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,1085.0056204,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.95,stalled,0.7,cognitively_stuck,0.645,constructive,passive_and_stuck,0.175,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Spoke Puzzle: Amount of Protein,1090.0086367,STUCK,NONE,RULE_4_STUCK,searching,0.386,inactive,0.95,stalled,0.7,disoriented,0.29,contradictory,scanning_but_passive,0.668,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
14,Spoke Puzzle: Amount of Protein,1095.0043981,SOLVING,NONE,RULE_6_STUCK_EXIT,focused,0.673,hesitant,0.7,progressing,0.633,transitioning,0.479,constructive,focused_progress,0.347,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,1100.0008598,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.7,stalled,0.7,transitioning,0.827,constructive,passive_and_stuck,0.3,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Spoke Puzzle: Amount of Protein,1105.0012856,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,focused,0.497,hesitant,0.525,progressing,0.767,transitioning,0.682,constructive,focused_progress,0.368,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
14,Spoke Puzzle: Amount of Protein,1110.0205291,SOLVING,NONE,RULE_6_STUCK_EXIT,locked,0.565,inactive,0.7,stalled,0.7,transitioning,0.808,constructive,passive_and_stuck,0.3,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Spoke Puzzle: Amount of Protein,1115.0011606,STUCK,NONE,RULE_4_STUCK,focused,0.355,hesitant,0.525,progressing,0.767,transitioning,0.607,constructive,focused_progress,0.439,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
14,Spoke Puzzle: Amount of Protein,1120.0122081,SOLVING,NONE,RULE_6_STUCK_EXIT,focused,0.373,active,0.695,progressing,0.9,actively_solving,0.301,constructive,focused_progress,0.363,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,1125.0008159,SOLVING,NONE,RULE_10_DEFAULT,focused,0.413,hesitant,0.375,progressing,0.767,actively_solving,0.409,constructive,focused_progress,0.41,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,1130.0091887,SOLVING,NONE,RULE_10_DEFAULT,focused,0.231,active,0.599,progressing,0.9,actively_solving,0.424,constructive,pop_confirms_progress,0.338,wait,watch,No clear pattern but player is progressing.,watch,watch
14,Spoke Puzzle: Amount of Protein,1135.0001843,SOLVING,NONE,RULE_10_DEFAULT,searching,0.761,inactive,0.632,stalled,0.7,exploring,0.314,contradictory,scanning_but_passive,0.697,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
14,Spoke Puzzle: Amount of Protein,1140.0102658,SOLVING,NONE,RULE_10_DEFAULT,locked,0.661,inactive,0.717,stalled,0.7,cognitively_stuck,0.605,constructive,passive_and_stuck,0.292,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Spoke Puzzle: Amount of Protein,1145.0106517,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.732,stalled,0.7,cognitively_stuck,0.604,constructive,passive_and_stuck,0.284,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
14,Spoke Puzzle: Amount of Protein,1150.0068782,SOLVING,NONE,RULE_10_DEFAULT,locked,0.575,inactive,0.755,stalled,0.7,cognitively_stuck,0.572,constructive,passive_and_stuck,0.272,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
14,Spoke Puzzle: Amount of Protein,1155.0088518,SOLVING,NONE,RULE_10_DEFAULT,focused,0.486,hesitant,0.85,progressing,0.633,actively_solving,0.315,constructive,focused_progress,0.441,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
14,Spoke Puzzle: Amount of Protein,1160.0077903,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,focused,0.548,active,0.801,progressing,0.9,transitioning,0.489,constructive,focused_progress,0.276,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
14,Spoke Puzzle: Amount of Protein,1165.0039934,SOLVING,NONE,RULE_6_STUCK_EXIT,locked,0.665,inactive,0.377,stalled,0.7,transitioning,0.834,constructive,passive_and_stuck,0.462,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
14,Spoke Puzzle: Amount of Protein,1170.0049299,STUCK,NONE,RULE_4_STUCK,focused,0.444,hesitant,0.7,progressing,0.633,transitioning,0.634,constructive,focused_progress,0.462,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
